Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.31	ENB PHY Txed	31	0	0	2	0	0	MIB
0.315	ENB PHY Txed	31	5	0	2	0	0	SIB1
0.316	ENB PHY Txed	31	6	0	2	0	0	UL_UCI
0.32	ENB PHY Txed	32	0	0	2	0	0	MIB
0.325	ENB PHY Txed	32	5	0	2	0	0	SIB1
0.33	ENB PHY Txed	33	0	0	2	0	0	MIB
0.335	ENB PHY Txed	33	5	0	2	0	0	SIB1
0.34	ENB PHY Txed	34	0	0	2	0	0	MIB
0.345	ENB PHY Txed	34	5	0	2	0	0	SIB1
0.35	ENB PHY Txed	35	0	0	2	0	0	MIB
0.355	ENB PHY Txed	35	5	0	2	0	0	SIB1
0.36	ENB PHY Txed	36	0	0	2	0	0	MIB
0.365	ENB PHY Txed	36	5	0	2	0	0	SIB1
0.37	ENB PHY Txed	37	0	0	2	0	0	MIB
0.375	ENB PHY Txed	37	5	0	2	0	0	SIB1
0.38	ENB PHY Txed	38	0	0	2	0	0	MIB
0.385	ENB PHY Txed	38	5	0	2	0	0	SIB1
0.39	ENB PHY Txed	39	0	0	2	0	0	MIB
0.395	ENB PHY Txed	39	5	0	2	0	0	SIB1
0.396	ENB PHY Txed	39	6	0	2	0	0	UL_UCI
0.4	ENB PHY Txed	40	0	0	2	0	0	MIB
0.403	ENB PHY Txed	40	3	0	2	0	0	DL_DCI
0.404	ENB PHY Txed	40	4	0	2	0	0	DL_DCI
0.405	ENB PHY Txed	40	5	0	2	0	0	DL_DCI
0.405	ENB PHY Txed	40	5	0	2	0	0	SIB1
0.406	ENB PHY Txed	40	6	0	2	0	0	DL_DCI
0.407	ENB PHY Txed	40	7	0	2	0	0	DL_DCI
0.408	ENB PHY Txed	40	8	0	2	0	0	DL_DCI
0.409	ENB PHY Txed	40	9	0	2	0	0	DL_DCI
0.41	ENB PHY Txed	41	0	0	2	0	0	MIB
0.41	ENB PHY Txed	41	0	0	2	0	0	DL_DCI
0.411	ENB PHY Txed	41	1	0	2	0	0	DL_DCI
0.412	ENB PHY Txed	41	2	0	2	0	0	DL_DCI
0.413	ENB PHY Txed	41	3	0	2	0	0	DL_DCI
0.414	ENB PHY Txed	41	4	0	2	0	0	DL_DCI
0.415	ENB PHY Txed	41	5	0	2	0	0	SIB1
0.415	ENB PHY Txed	41	5	0	2	0	0	DL_DCI
0.416	ENB PHY Txed	41	6	0	2	0	0	DL_DCI
0.417	ENB PHY Txed	41	7	0	2	0	0	DL_DCI
0.418	ENB PHY Txed	41	8	0	2	0	0	DL_DCI
0.419	ENB PHY Txed	41	9	0	2	0	0	DL_DCI
0.42	ENB PHY Txed	42	0	0	2	0	0	MIB
0.42	ENB PHY Txed	42	0	0	2	0	0	DL_DCI
0.421	ENB PHY Txed	42	1	0	2	0	0	DL_DCI
0.422	ENB PHY Txed	42	2	0	2	0	0	DL_DCI
0.423	ENB PHY Txed	42	3	0	2	0	0	DL_DCI
0.424	ENB PHY Txed	42	4	0	2	0	0	DL_DCI
0.425	ENB PHY Txed	42	5	0	2	0	0	SIB1
0.425	ENB PHY Txed	42	5	0	2	0	0	DL_DCI
0.426	ENB PHY Txed	42	6	0	2	0	0	DL_DCI
0.427	ENB PHY Txed	42	7	0	2	0	0	DL_DCI
0.428	ENB PHY Txed	42	8	0	2	0	0	DL_DCI
0.429	ENB PHY Txed	42	9	0	2	0	0	DL_DCI
0.43	ENB PHY Txed	43	0	0	2	0	0	MIB
0.43	ENB PHY Txed	43	0	0	2	0	0	DL_DCI
0.431	ENB PHY Txed	43	1	0	2	0	0	DL_DCI
0.432	ENB PHY Txed	43	2	0	2	0	0	DL_DCI
0.433	ENB PHY Txed	43	3	0	2	0	0	DL_DCI
0.434	ENB PHY Txed	43	4	0	2	0	0	DL_DCI
0.435	ENB PHY Txed	43	5	0	2	0	0	DL_DCI
0.435	ENB PHY Txed	43	5	0	2	0	0	SIB1
0.436	ENB PHY Txed	43	6	0	2	0	0	DL_DCI
0.437	ENB PHY Txed	43	7	0	2	0	0	DL_DCI
0.438	ENB PHY Txed	43	8	0	2	0	0	DL_DCI
0.439	ENB PHY Txed	43	9	0	2	0	0	DL_DCI
0.44	ENB PHY Txed	44	0	0	2	0	0	MIB
0.44	ENB PHY Txed	44	0	0	2	0	0	DL_DCI
0.441	ENB PHY Txed	44	1	0	2	0	0	DL_DCI
0.442	ENB PHY Txed	44	2	0	2	0	0	DL_DCI
0.443	ENB PHY Txed	44	3	0	2	0	0	DL_DCI
0.444	ENB PHY Txed	44	4	0	2	0	0	DL_DCI
0.445	ENB PHY Txed	44	5	0	2	0	0	SIB1
0.445	ENB PHY Txed	44	5	0	2	0	0	DL_DCI
0.446	ENB PHY Txed	44	6	0	2	0	0	DL_DCI
0.447	ENB PHY Txed	44	7	0	2	0	0	DL_DCI
0.448	ENB PHY Txed	44	8	0	2	0	0	DL_DCI
0.449	ENB PHY Txed	44	9	0	2	0	0	DL_DCI
0.45	ENB PHY Txed	45	0	0	2	0	0	MIB
0.45	ENB PHY Txed	45	0	0	2	0	0	DL_DCI
0.451	ENB PHY Txed	45	1	0	2	0	0	DL_DCI
0.452	ENB PHY Txed	45	2	0	2	0	0	DL_DCI
0.453	ENB PHY Txed	45	3	0	2	0	0	DL_DCI
0.454	ENB PHY Txed	45	4	0	2	0	0	DL_DCI
0.455	ENB PHY Txed	45	5	0	2	0	0	DL_DCI
0.455	ENB PHY Txed	45	5	0	2	0	0	SIB1
0.456	ENB PHY Txed	45	6	0	2	0	0	DL_DCI
0.457	ENB PHY Txed	45	7	0	2	0	0	DL_DCI
0.458	ENB PHY Txed	45	8	0	2	0	0	DL_DCI
0.459	ENB PHY Txed	45	9	0	2	0	0	DL_DCI
0.46	ENB PHY Txed	46	0	0	2	0	0	MIB
0.46	ENB PHY Txed	46	0	0	2	0	0	DL_DCI
0.461	ENB PHY Txed	46	1	0	2	0	0	DL_DCI
0.462	ENB PHY Txed	46	2	0	2	0	0	DL_DCI
0.463	ENB PHY Txed	46	3	0	2	0	0	DL_DCI
0.464	ENB PHY Txed	46	4	0	2	0	0	DL_DCI
0.465	ENB PHY Txed	46	5	0	2	0	0	DL_DCI
0.465	ENB PHY Txed	46	5	0	2	0	0	SIB1
0.466	ENB PHY Txed	46	6	0	2	0	0	DL_DCI
0.467	ENB PHY Txed	46	7	0	2	0	0	DL_DCI
0.468	ENB PHY Txed	46	8	0	2	0	0	DL_DCI
0.469	ENB PHY Txed	46	9	0	2	0	0	DL_DCI
0.47	ENB PHY Txed	47	0	0	2	0	0	MIB
0.47	ENB PHY Txed	47	0	0	2	0	0	DL_DCI
0.471	ENB PHY Txed	47	1	0	2	0	0	DL_DCI
0.472	ENB PHY Txed	47	2	0	2	0	0	DL_DCI
0.473	ENB PHY Txed	47	3	0	2	0	0	DL_DCI
0.474	ENB PHY Txed	47	4	0	2	0	0	DL_DCI
0.475	ENB PHY Txed	47	5	0	2	0	0	DL_DCI
0.475	ENB PHY Txed	47	5	0	2	0	0	SIB1
0.476	ENB PHY Txed	47	6	0	2	0	0	UL_UCI
0.476	ENB PHY Txed	47	6	0	2	0	0	DL_DCI
0.477	ENB PHY Txed	47	7	0	2	0	0	DL_DCI
0.478	ENB PHY Txed	47	8	0	2	0	0	DL_DCI
0.479	ENB PHY Txed	47	9	0	2	0	0	DL_DCI
0.48	ENB PHY Txed	48	0	0	2	0	0	MIB
0.48	ENB PHY Txed	48	0	0	2	0	0	DL_DCI
0.481	ENB PHY Txed	48	1	0	2	0	0	DL_DCI
0.482	ENB PHY Txed	48	2	0	2	0	0	DL_DCI
0.483	ENB PHY Txed	48	3	0	2	0	0	DL_DCI
0.484	ENB PHY Txed	48	4	0	2	0	0	DL_DCI
0.485	ENB PHY Txed	48	5	0	2	0	0	DL_DCI
0.485	ENB PHY Txed	48	5	0	2	0	0	SIB1
0.486	ENB PHY Txed	48	6	0	2	0	0	DL_DCI
0.487	ENB PHY Txed	48	7	0	2	0	0	DL_DCI
0.488	ENB PHY Txed	48	8	0	2	0	0	DL_DCI
0.489	ENB PHY Txed	48	9	0	2	0	0	DL_DCI
0.49	ENB PHY Txed	49	0	0	2	0	0	MIB
0.49	ENB PHY Txed	49	0	0	2	0	0	DL_DCI
0.491	ENB PHY Txed	49	1	0	2	0	0	DL_DCI
0.492	ENB PHY Txed	49	2	0	2	0	0	DL_DCI
0.493	ENB PHY Txed	49	3	0	2	0	0	DL_DCI
0.494	ENB PHY Txed	49	4	0	2	0	0	DL_DCI
0.495	ENB PHY Txed	49	5	0	2	0	0	DL_DCI
0.495	ENB PHY Txed	49	5	0	2	0	0	SIB1
0.496	ENB PHY Txed	49	6	0	2	0	0	DL_DCI
0.497	ENB PHY Txed	49	7	0	2	0	0	DL_DCI
0.498	ENB PHY Txed	49	8	0	2	0	0	DL_DCI
0.499	ENB PHY Txed	49	9	0	2	0	0	DL_DCI
0.5	ENB PHY Txed	50	0	0	2	0	0	MIB
0.5	ENB PHY Txed	50	0	0	2	0	0	DL_DCI
0.501	ENB PHY Txed	50	1	0	2	0	0	DL_DCI
0.502	ENB PHY Txed	50	2	0	2	0	0	DL_DCI
0.503	ENB PHY Txed	50	3	0	2	0	0	DL_DCI
0.504	ENB PHY Txed	50	4	0	2	0	0	DL_DCI
0.505	ENB PHY Txed	50	5	0	2	0	0	SIB1
0.505	ENB PHY Txed	50	5	0	2	0	0	DL_DCI
0.506	ENB PHY Txed	50	6	0	2	0	0	DL_DCI
0.507	ENB PHY Txed	50	7	0	2	0	0	DL_DCI
0.508	ENB PHY Txed	50	8	0	2	0	0	DL_DCI
0.509	ENB PHY Txed	50	9	0	2	0	0	DL_DCI
0.51	ENB PHY Txed	51	0	0	2	0	0	MIB
0.51	ENB PHY Txed	51	0	0	2	0	0	DL_DCI
0.511	ENB PHY Txed	51	1	0	2	0	0	DL_DCI
0.512	ENB PHY Txed	51	2	0	2	0	0	DL_DCI
0.513	ENB PHY Txed	51	3	0	2	0	0	DL_DCI
0.514	ENB PHY Txed	51	4	0	2	0	0	DL_DCI
0.515	ENB PHY Txed	51	5	0	2	0	0	SIB1
0.515	ENB PHY Txed	51	5	0	2	0	0	DL_DCI
0.516	ENB PHY Txed	51	6	0	2	0	0	DL_DCI
0.517	ENB PHY Txed	51	7	0	2	0	0	DL_DCI
0.518	ENB PHY Txed	51	8	0	2	0	0	DL_DCI
0.519	ENB PHY Txed	51	9	0	2	0	0	DL_DCI
0.52	ENB PHY Txed	52	0	0	2	0	0	MIB
0.52	ENB PHY Txed	52	0	0	2	0	0	DL_DCI
0.521	ENB PHY Txed	52	1	0	2	0	0	DL_DCI
0.522	ENB PHY Txed	52	2	0	2	0	0	DL_DCI
0.523	ENB PHY Txed	52	3	0	2	0	0	DL_DCI
0.524	ENB PHY Txed	52	4	0	2	0	0	DL_DCI
0.525	ENB PHY Txed	52	5	0	2	0	0	DL_DCI
0.525	ENB PHY Txed	52	5	0	2	0	0	SIB1
0.526	ENB PHY Txed	52	6	0	2	0	0	DL_DCI
0.527	ENB PHY Txed	52	7	0	2	0	0	DL_DCI
0.528	ENB PHY Txed	52	8	0	2	0	0	DL_DCI
0.529	ENB PHY Txed	52	9	0	2	0	0	DL_DCI
0.53	ENB PHY Txed	53	0	0	2	0	0	MIB
0.53	ENB PHY Txed	53	0	0	2	0	0	DL_DCI
0.531	ENB PHY Txed	53	1	0	2	0	0	DL_DCI
0.532	ENB PHY Txed	53	2	0	2	0	0	DL_DCI
0.533	ENB PHY Txed	53	3	0	2	0	0	DL_DCI
0.534	ENB PHY Txed	53	4	0	2	0	0	DL_DCI
0.535	ENB PHY Txed	53	5	0	2	0	0	DL_DCI
0.535	ENB PHY Txed	53	5	0	2	0	0	SIB1
0.536	ENB PHY Txed	53	6	0	2	0	0	DL_DCI
0.537	ENB PHY Txed	53	7	0	2	0	0	DL_DCI
0.538	ENB PHY Txed	53	8	0	2	0	0	DL_DCI
0.539	ENB PHY Txed	53	9	0	2	0	0	DL_DCI
0.54	ENB PHY Txed	54	0	0	2	0	0	MIB
0.54	ENB PHY Txed	54	0	0	2	0	0	DL_DCI
0.541	ENB PHY Txed	54	1	0	2	0	0	DL_DCI
0.542	ENB PHY Txed	54	2	0	2	0	0	DL_DCI
0.543	ENB PHY Txed	54	3	0	2	0	0	DL_DCI
0.544	ENB PHY Txed	54	4	0	2	0	0	DL_DCI
0.545	ENB PHY Txed	54	5	0	2	0	0	SIB1
0.545	ENB PHY Txed	54	5	0	2	0	0	DL_DCI
0.546	ENB PHY Txed	54	6	0	2	0	0	DL_DCI
0.547	ENB PHY Txed	54	7	0	2	0	0	DL_DCI
0.548	ENB PHY Txed	54	8	0	2	0	0	DL_DCI
0.549	ENB PHY Txed	54	9	0	2	0	0	DL_DCI
0.55	ENB PHY Txed	55	0	0	2	0	0	MIB
0.55	ENB PHY Txed	55	0	0	2	0	0	DL_DCI
0.551	ENB PHY Txed	55	1	0	2	0	0	DL_DCI
0.552	ENB PHY Txed	55	2	0	2	0	0	DL_DCI
0.553	ENB PHY Txed	55	3	0	2	0	0	DL_DCI
0.554	ENB PHY Txed	55	4	0	2	0	0	DL_DCI
0.555	ENB PHY Txed	55	5	0	2	0	0	SIB1
0.555	ENB PHY Txed	55	5	0	2	0	0	DL_DCI
0.556	ENB PHY Txed	55	6	0	2	0	0	DL_DCI
0.556	ENB PHY Txed	55	6	0	2	0	0	UL_UCI
0.557	ENB PHY Txed	55	7	0	2	0	0	DL_DCI
0.558	ENB PHY Txed	55	8	0	2	0	0	DL_DCI
0.559	ENB PHY Txed	55	9	0	2	0	0	DL_DCI
0.56	ENB PHY Txed	56	0	0	2	0	0	MIB
0.56	ENB PHY Txed	56	0	0	2	0	0	DL_DCI
0.561	ENB PHY Txed	56	1	0	2	0	0	DL_DCI
0.562	ENB PHY Txed	56	2	0	2	0	0	DL_DCI
0.563	ENB PHY Txed	56	3	0	2	0	0	DL_DCI
0.564	ENB PHY Txed	56	4	0	2	0	0	DL_DCI
0.565	ENB PHY Txed	56	5	0	2	0	0	DL_DCI
0.565	ENB PHY Txed	56	5	0	2	0	0	SIB1
0.566	ENB PHY Txed	56	6	0	2	0	0	DL_DCI
0.567	ENB PHY Txed	56	7	0	2	0	0	DL_DCI
0.568	ENB PHY Txed	56	8	0	2	0	0	DL_DCI
0.569	ENB PHY Txed	56	9	0	2	0	0	DL_DCI
0.57	ENB PHY Txed	57	0	0	2	0	0	MIB
0.57	ENB PHY Txed	57	0	0	2	0	0	DL_DCI
0.571	ENB PHY Txed	57	1	0	2	0	0	DL_DCI
0.572	ENB PHY Txed	57	2	0	2	0	0	DL_DCI
0.573	ENB PHY Txed	57	3	0	2	0	0	DL_DCI
0.574	ENB PHY Txed	57	4	0	2	0	0	DL_DCI
0.575	ENB PHY Txed	57	5	0	2	0	0	SIB1
0.575	ENB PHY Txed	57	5	0	2	0	0	DL_DCI
0.576	ENB PHY Txed	57	6	0	2	0	0	DL_DCI
0.577	ENB PHY Txed	57	7	0	2	0	0	DL_DCI
0.578	ENB PHY Txed	57	8	0	2	0	0	DL_DCI
0.579	ENB PHY Txed	57	9	0	2	0	0	DL_DCI
0.58	ENB PHY Txed	58	0	0	2	0	0	MIB
0.58	ENB PHY Txed	58	0	0	2	0	0	DL_DCI
0.581	ENB PHY Txed	58	1	0	2	0	0	DL_DCI
0.582	ENB PHY Txed	58	2	0	2	0	0	DL_DCI
0.583	ENB PHY Txed	58	3	0	2	0	0	DL_DCI
0.584	ENB PHY Txed	58	4	0	2	0	0	DL_DCI
0.585	ENB PHY Txed	58	5	0	2	0	0	DL_DCI
0.585	ENB PHY Txed	58	5	0	2	0	0	SIB1
0.586	ENB PHY Txed	58	6	0	2	0	0	DL_DCI
0.587	ENB PHY Txed	58	7	0	2	0	0	DL_DCI
0.588	ENB PHY Txed	58	8	0	2	0	0	DL_DCI
0.589	ENB PHY Txed	58	9	0	2	0	0	DL_DCI
0.59	ENB PHY Txed	59	0	0	2	0	0	MIB
0.59	ENB PHY Txed	59	0	0	2	0	0	DL_DCI
0.591	ENB PHY Txed	59	1	0	2	0	0	DL_DCI
0.592	ENB PHY Txed	59	2	0	2	0	0	DL_DCI
0.593	ENB PHY Txed	59	3	0	2	0	0	DL_DCI
0.594	ENB PHY Txed	59	4	0	2	0	0	DL_DCI
0.595	ENB PHY Txed	59	5	0	2	0	0	SIB1
0.595	ENB PHY Txed	59	5	0	2	0	0	DL_DCI
0.596	ENB PHY Txed	59	6	0	2	0	0	DL_DCI
0.597	ENB PHY Txed	59	7	0	2	0	0	DL_DCI
0.598	ENB PHY Txed	59	8	0	2	0	0	DL_DCI
0.599	ENB PHY Txed	59	9	0	2	0	0	DL_DCI
0.6	ENB PHY Txed	60	0	0	2	0	0	MIB
0.6	ENB PHY Txed	60	0	0	2	0	0	DL_DCI
0.601	ENB PHY Txed	60	1	0	2	0	0	DL_DCI
0.602	ENB PHY Txed	60	2	0	2	0	0	DL_DCI
0.603	ENB PHY Txed	60	3	0	2	0	0	DL_DCI
0.604	ENB PHY Txed	60	4	0	2	0	0	DL_DCI
0.605	ENB PHY Txed	60	5	0	2	0	0	DL_DCI
0.605	ENB PHY Txed	60	5	0	2	0	0	SIB1
0.606	ENB PHY Txed	60	6	0	2	0	0	DL_DCI
0.607	ENB PHY Txed	60	7	0	2	0	0	DL_DCI
0.608	ENB PHY Txed	60	8	0	2	0	0	DL_DCI
0.609	ENB PHY Txed	60	9	0	2	0	0	DL_DCI
0.61	ENB PHY Txed	61	0	0	2	0	0	MIB
0.61	ENB PHY Txed	61	0	0	2	0	0	DL_DCI
0.611	ENB PHY Txed	61	1	0	2	0	0	DL_DCI
0.612	ENB PHY Txed	61	2	0	2	0	0	DL_DCI
0.613	ENB PHY Txed	61	3	0	2	0	0	DL_DCI
0.614	ENB PHY Txed	61	4	0	2	0	0	DL_DCI
0.615	ENB PHY Txed	61	5	0	2	0	0	DL_DCI
0.615	ENB PHY Txed	61	5	0	2	0	0	SIB1
0.616	ENB PHY Txed	61	6	0	2	0	0	DL_DCI
0.617	ENB PHY Txed	61	7	0	2	0	0	DL_DCI
0.618	ENB PHY Txed	61	8	0	2	0	0	DL_DCI
0.619	ENB PHY Txed	61	9	0	2	0	0	DL_DCI
0.62	ENB PHY Txed	62	0	0	2	0	0	MIB
0.62	ENB PHY Txed	62	0	0	2	0	0	DL_DCI
0.621	ENB PHY Txed	62	1	0	2	0	0	DL_DCI
0.622	ENB PHY Txed	62	2	0	2	0	0	DL_DCI
0.623	ENB PHY Txed	62	3	0	2	0	0	DL_DCI
0.624	ENB PHY Txed	62	4	0	2	0	0	DL_DCI
0.625	ENB PHY Txed	62	5	0	2	0	0	DL_DCI
0.625	ENB PHY Txed	62	5	0	2	0	0	SIB1
0.626	ENB PHY Txed	62	6	0	2	0	0	DL_DCI
0.627	ENB PHY Txed	62	7	0	2	0	0	DL_DCI
0.628	ENB PHY Txed	62	8	0	2	0	0	DL_DCI
0.629	ENB PHY Txed	62	9	0	2	0	0	DL_DCI
0.63	ENB PHY Txed	63	0	0	2	0	0	MIB
0.63	ENB PHY Txed	63	0	0	2	0	0	DL_DCI
0.631	ENB PHY Txed	63	1	0	2	0	0	DL_DCI
0.632	ENB PHY Txed	63	2	0	2	0	0	DL_DCI
0.633	ENB PHY Txed	63	3	0	2	0	0	DL_DCI
0.634	ENB PHY Txed	63	4	0	2	0	0	DL_DCI
0.635	ENB PHY Txed	63	5	0	2	0	0	DL_DCI
0.635	ENB PHY Txed	63	5	0	2	0	0	SIB1
0.636	ENB PHY Txed	63	6	0	2	0	0	DL_DCI
0.636	ENB PHY Txed	63	6	0	2	0	0	UL_UCI
0.637	ENB PHY Txed	63	7	0	2	0	0	DL_DCI
0.638	ENB PHY Txed	63	8	0	2	0	0	DL_DCI
0.639	ENB PHY Txed	63	9	0	2	0	0	DL_DCI
0.64	ENB PHY Txed	64	0	0	2	0	0	MIB
0.64	ENB PHY Txed	64	0	0	2	0	0	DL_DCI
0.641	ENB PHY Txed	64	1	0	2	0	0	DL_DCI
0.642	ENB PHY Txed	64	2	0	2	0	0	DL_DCI
0.643	ENB PHY Txed	64	3	0	2	0	0	DL_DCI
0.644	ENB PHY Txed	64	4	0	2	0	0	DL_DCI
0.645	ENB PHY Txed	64	5	0	2	0	0	DL_DCI
0.645	ENB PHY Txed	64	5	0	2	0	0	SIB1
0.646	ENB PHY Txed	64	6	0	2	0	0	DL_DCI
0.647	ENB PHY Txed	64	7	0	2	0	0	DL_DCI
0.648	ENB PHY Txed	64	8	0	2	0	0	DL_DCI
0.649	ENB PHY Txed	64	9	0	2	0	0	DL_DCI
0.65	ENB PHY Txed	65	0	0	2	0	0	MIB
0.65	ENB PHY Txed	65	0	0	2	0	0	DL_DCI
0.651	ENB PHY Txed	65	1	0	2	0	0	DL_DCI
0.652	ENB PHY Txed	65	2	0	2	0	0	DL_DCI
0.653	ENB PHY Txed	65	3	0	2	0	0	DL_DCI
0.654	ENB PHY Txed	65	4	0	2	0	0	DL_DCI
0.655	ENB PHY Txed	65	5	0	2	0	0	DL_DCI
0.655	ENB PHY Txed	65	5	0	2	0	0	SIB1
0.656	ENB PHY Txed	65	6	0	2	0	0	DL_DCI
0.657	ENB PHY Txed	65	7	0	2	0	0	DL_DCI
0.658	ENB PHY Txed	65	8	0	2	0	0	DL_DCI
0.659	ENB PHY Txed	65	9	0	2	0	0	DL_DCI
0.66	ENB PHY Txed	66	0	0	2	0	0	MIB
0.66	ENB PHY Txed	66	0	0	2	0	0	DL_DCI
0.661	ENB PHY Txed	66	1	0	2	0	0	DL_DCI
0.662	ENB PHY Txed	66	2	0	2	0	0	DL_DCI
0.663	ENB PHY Txed	66	3	0	2	0	0	DL_DCI
0.664	ENB PHY Txed	66	4	0	2	0	0	DL_DCI
0.665	ENB PHY Txed	66	5	0	2	0	0	DL_DCI
0.665	ENB PHY Txed	66	5	0	2	0	0	SIB1
0.666	ENB PHY Txed	66	6	0	2	0	0	DL_DCI
0.667	ENB PHY Txed	66	7	0	2	0	0	DL_DCI
0.668	ENB PHY Txed	66	8	0	2	0	0	DL_DCI
0.669	ENB PHY Txed	66	9	0	2	0	0	DL_DCI
0.67	ENB PHY Txed	67	0	0	2	0	0	MIB
0.67	ENB PHY Txed	67	0	0	2	0	0	DL_DCI
0.671	ENB PHY Txed	67	1	0	2	0	0	DL_DCI
0.672	ENB PHY Txed	67	2	0	2	0	0	DL_DCI
0.673	ENB PHY Txed	67	3	0	2	0	0	DL_DCI
0.674	ENB PHY Txed	67	4	0	2	0	0	DL_DCI
0.675	ENB PHY Txed	67	5	0	2	0	0	DL_DCI
0.675	ENB PHY Txed	67	5	0	2	0	0	SIB1
0.676	ENB PHY Txed	67	6	0	2	0	0	DL_DCI
0.677	ENB PHY Txed	67	7	0	2	0	0	DL_DCI
0.678	ENB PHY Txed	67	8	0	2	0	0	DL_DCI
0.679	ENB PHY Txed	67	9	0	2	0	0	DL_DCI
0.68	ENB PHY Txed	68	0	0	2	0	0	MIB
0.68	ENB PHY Txed	68	0	0	2	0	0	DL_DCI
0.681	ENB PHY Txed	68	1	0	2	0	0	DL_DCI
0.682	ENB PHY Txed	68	2	0	2	0	0	DL_DCI
0.683	ENB PHY Txed	68	3	0	2	0	0	DL_DCI
0.684	ENB PHY Txed	68	4	0	2	0	0	DL_DCI
0.685	ENB PHY Txed	68	5	0	2	0	0	DL_DCI
0.685	ENB PHY Txed	68	5	0	2	0	0	SIB1
0.686	ENB PHY Txed	68	6	0	2	0	0	DL_DCI
0.687	ENB PHY Txed	68	7	0	2	0	0	DL_DCI
